pol,char
0,Tong
-0.5047,Tong
0.5848,Tong
0.3818,Tong
0,Tong
0.34,Tong
0,Tong
0.5267,Tong
0.8671,Tong
-0.3595,Tong
-0.3802,Tong
-0.5255,Tong
-0.7639,Tong
0,Tong
0,Tong
0.8658,Tong
0.5411,Tong
-0.1759,Toph
0.4199,Toph
-0.1602,Toph
-0.4857,Toph
0,Toph
-0.296,Toph
0,Toph
0,Toph
0.3089,Toph
0.508,Toph
-0.4404,Toph
0,Toph
0.6445,Toph
-0.128,Toph
0.296,Toph
0,Toph
0.1511,Toph
0.3546,Toph
0.4019,Toph
0,Toph
0,Toph
-0.6597,Toph
0,Toph
0,Toph
-0.0772,Toph
0.5106,Toph
0.4404,Toph
0.0772,Toph
0,Toph
0,Toph
0.6588,Toph
0.1511,Toph
0.6492,Toph
0.4284,Toph
-0.4574,Toph
0.3612,Toph
0.6124,Toph
0,Toph
0.1901,Toph
0.555,Toph
0.4696,Toph
0.508,Toph
-0.5255,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0,Toph
-0.3612,Toph
0.2263,Toph
0,Toph
-0.4404,Toph
0,Toph
0,Toph
-0.2263,Toph
-0.4939,Toph
-0.4003,Toph
0.4199,Toph
0,Toph
0,Toph
0.3612,Toph
0,Toph
0.6808,Toph
0,Toph
-0.3182,Toph
0,Toph
0.246,Toph
0.0772,Toph
0,Toph
0.3415,Toph
0,Toph
-0.0772,Toph
0,Toph
0.4767,Toph
0.8591,Toph
-0.34,Toph
0.7263,Toph
0,Toph
0,Toph
-0.3578,Toph
0.7351,Toph
0.6467,Toph
0.7878,Toph
0.6249,Toph
-0.3182,Toph
0.8469,Toph
-0.0382,Toph
0.5267,Toph
0.4939,Toph
0,Toph
0,Toph
0.2944,Toph
0,Toph
0,Toph
-0.4588,Toph
0.296,Toph
0,Toph
0,Toph
0,Toph
0.6597,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0.4199,Toph
0.5256,Toph
0,Toph
0,Toph
0,Toph
0,Toph
-0.6607,Toph
0,Toph
0,Toph
0,Toph
0,Toph
-0.7767,Toph
0,Toph
0,Toph
-0.296,Toph
0,Toph
0,Toph
0,Toph
0,Toph
-0.5267,Toph
0,Toph
0.6645,Toph
-0.8685,Toph
-0.1027,Toph
0.5538,Toph
0.2924,Toph
0,Toph
0,Toph
-0.1511,Toph
0,Toph
0.1695,Toph
0,Toph
0.7579,Toph
0.6588,Toph
0.4939,Toph
0.25,Toph
0,Toph
0.3612,Toph
-0.2023,Toph
0,Toph
-0.25,Toph
0.3578,Toph
-0.4404,Toph
0.508,Toph
0.4574,Toph
0.4753,Toph
-0.3818,Toph
0.4728,Toph
0.4019,Toph
0,Toph
0,Toph
-0.25,Toph
0.6369,Toph
-0.3595,Toph
0,Toph
0,Toph
0,Toph
-0.3595,Toph
-0.296,Toph
0,Toph
0.4019,Toph
0,Toph
-0.34,Toph
0,Toph
0.6249,Toph
-0.5106,Toph
0,Toph
0,Toph
-0.1779,Toph
0,Toph
0,Toph
-0.1779,Toph
0,Toph
-0.5635,Toph
-0.0516,Toph
0.6114,Toph
0,Toph
0,Toph
0,Toph
0.3182,Toph
0,Toph
0,Toph
0.3612,Toph
0.1511,Toph
0,Toph
0.3612,Toph
0.3182,Toph
0.4295,Toph
0.4404,Toph
0.5994,Toph
0.6129,Toph
0,Toph
0.6956,Toph
-0.6103,Toph
0,Toph
-0.0772,Toph
0.4199,Toph
0.296,Toph
0.3595,Toph
0,Toph
0.4168,Toph
0.3182,Toph
0,Toph
0,Toph
-0.5267,Toph
-0.6588,Toph
0.3182,Toph
0,Toph
0,Toph
-0.5267,Toph
0,Toph
0.5411,Toph
0.2937,Toph
-0.4003,Toph
0,Toph
-0.0516,Toph
0.4404,Toph
0,Toph
0,Toph
-0.3612,Toph
-0.4767,Toph
0.3612,Toph
-0.2212,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0.5972,Toph
0,Toph
-0.296,Toph
0.8122,Toph
0.4927,Toph
0.1406,Toph
0,Toph
0,Toph
0.3818,Toph
0,Toph
0,Toph
0.4019,Toph
0,Toph
0,Toph
0,Toph
0.4926,Toph
0,Toph
-0.34,Toph
0,Toph
0.2448,Toph
-0.2732,Toph
-0.3903,Toph
0.296,Toph
0.6239,Toph
-0.3595,Toph
0,Toph
0.7414,Toph
0,Toph
-0.5423,Toph
0,Toph
-0.4003,Toph
0,Toph
0.2732,Toph
-0.2942,Toph
0.3544,Toph
-0.743,Toph
0,Toph
0.4959,Toph
0,Toph
0.4574,Toph
0,Toph
-0.2556,Toph
0,Toph
0.5927,Toph
0,Toph
0.6476,Toph
0,Toph
0,Toph
-0.1531,Toph
0,Toph
0,Toph
-0.1877,Toph
0.5093,Toph
0.4118,Toph
-0.296,Toph
0.3716,Toph
0.2732,Toph
0.4019,Toph
-0.25,Toph
0.4364,Toph
-0.6476,Toph
-0.0516,Toph
0.3136,Toph
0,Toph
0.5562,Toph
0.3612,Toph
0,Toph
-0.4497,Toph
-0.0772,Toph
0.5192,Toph
0,Toph
0.6114,Toph
-0.9544,Toph
0.533,Toph
-0.296,Toph
0.9094,Toph
0,Toph
-0.5719,Toph
0.4574,Toph
-0.5707,Toph
0.3182,Toph
0.9358,Toph
0.7602,Toph
0.1027,Toph
0,Toph
0.4019,Toph
-0.296,Toph
0.4019,Toph
-0.4692,Toph
0,Toph
-0.4184,Toph
-0.6103,Toph
0,Toph
0.3987,Toph
0.8917,Toph
0,Toph
0.3089,Toph
0.296,Toph
0,Toph
0,Toph
0.9619,Toph
-0.8656,Toph
-0.6199,Toph
0,Toph
-0.6476,Toph
0,Toph
-0.4374,Toph
0,Toph
0,Toph
0.6369,Toph
-0.6582,Toph
-0.3089,Toph
-0.296,Toph
0.3094,Toph
0.2732,Toph
-0.5229,Toph
0,Toph
0.4404,Toph
0.4019,Toph
0,Toph
0,Toph
-0.4389,Toph
-0.3612,Toph
-0.2263,Toph
0.3595,Toph
0.5837,Toph
-0.4015,Toph
0,Toph
0.1779,Toph
0,Toph
-0.7639,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0.5399,Toph
-0.5514,Toph
0.4389,Toph
0.2714,Toph
-0.1779,Toph
0,Toph
0.0772,Toph
0,Toph
0,Toph
-0.3818,Toph
-0.3595,Toph
0,Toph
0.4588,Toph
0.4588,Toph
0.0516,Toph
0,Toph
0.5719,Toph
0,Toph
-0.7081,Toph
0,Toph
0,Toph
0.3089,Toph
-0.2732,Toph
0.722,Toph
-0.4753,Toph
0,Toph
0.5801,Toph
0.8201,Toph
0,Toph
0.8356,Toph
0.2023,Toph
0,Toph
0,Toph
0.0772,Toph
0.3612,Toph
0,Toph
0.4168,Toph
-0.4767,Toph
0.25,Toph
-0.508,Toph
-0.5518,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0.2732,Toph
0.4215,Toph
-0.3167,Toph
0.4019,Toph
0.296,Toph
-0.4404,Toph
-0.25,Toph
0,Toph
0.296,Toph
0,Toph
0,Toph
0.5859,Toph
0.0258,Toph
0.3182,Toph
-0.1027,Toph
0,Toph
0.6721,Toph
0,Toph
0.7717,Toph
0,Toph
0.4404,Toph
-0.264,Toph
0,Toph
0.4389,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0.4215,Toph
0,Toph
0,Toph
0.3612,Toph
0.2462,Toph
-0.5659,Toph
0.8687,Toph
0.1655,Toph
0,Toph
-0.2006,Toph
0.8621,Toph
0.5267,Toph
0,Toph
0.8283,Toph
0.2023,Toph
0,Toph
0,Toph
-0.4215,Toph
0.296,Toph
0,Toph
0,Toph
0.4939,Toph
0,Toph
0,Toph
0,Toph
-0.296,Toph
-0.3612,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0.8294,Toph
-0.6249,Toph
-0.296,Toph
0.296,Toph
0.5023,Toph
0,Toph
0.6808,Toph
0.4033,Toph
0,Toph
0,Toph
0.2732,Toph
-0.34,Toph
0.2732,Toph
-0.34,Toph
-0.8555,Toph
0,Toph
0,Toph
0.4559,Toph
0,Toph
0,Toph
-0.34,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0,Toph
0.6239,Toph
0.0772,Toph
0.1501,Toph
-0.0516,Toph
0.7263,Toph
0,Toph and Sokka
-0.5707,Tough prisoner
-0.6705,Tough prisoner
-0.8588,Tough prisoner
0,Town authority
0.7003,Town authority
0,Town authority
0,Town authority
0,Train conductor
0.1303,Trainer
0.1786,Trainer
-0.2263,Trainer
-0.7184,Trainer
-0.4215,Trainer
0,Trainer
-0.5707,Trainer
-0.4574,Tribal man
0,Ty Lee
0.6166,Ty Lee
0.7133,Ty Lee
0.9068,Ty Lee
0.3612,Ty Lee
0.5423,Ty Lee
-0.5023,Ty Lee
0.7003,Ty Lee
0.2732,Ty Lee
0.4019,Ty Lee
0.4201,Ty Lee
0,Ty Lee
0.4033,Ty Lee
0,Ty Lee
0,Ty Lee
0.8168,Ty Lee
0,Ty Lee
0.4404,Ty Lee
-0.3724,Ty Lee
0.3401,Ty Lee
0.8304,Ty Lee
0.5777,Ty Lee
0.0258,Ty Lee
-0.1511,Ty Lee
0.3716,Ty Lee
0.5719,Ty Lee
0,Ty Lee
0.4199,Ty Lee
0.6597,Ty Lee
0.7778,Ty Lee
0,Ty Lee
0.5562,Ty Lee
0.5994,Ty Lee
0.6369,Ty Lee
0.6369,Ty Lee
0.6077,Ty Lee
0.9023,Ty Lee
0,Ty Lee
0.8481,Ty Lee
0,Ty Lee
0.3455,Ty Lee
0.7889,Ty Lee
0,Ty Lee
0.9613,Ty Lee
0.6642,Ty Lee
0.8666,Ty Lee
-0.1027,Ty Lee
0,Ty Lee
0,Ty Lee
0,Ty Lee
0,Ty Lee
0.6124,Ty Lee
0.7059,Ty Lee
-0.0772,Ty Lee
0.1779,Ty Lee
-0.5859,Ty Lee
-0.0772,Ty Lee
0,Ty Lee
0,Ty Lee
0.6705,Ty Lee
-0.3382,Ty Lee
0,Ty Lee
0.6588,Ty Lee
0.6743,Ty Lee
0,Tycho
0,Tycho
0,Tycho
-0.3182,Tycho
0.4404,Tycho
0.5807,Tycho
0.836,Tyro
0.8625,Tyro
0.0772,Tyro
-0.561,Tyro
-0.5994,Tyro
-0.8341,Tyro
-0.5255,Tyro
0,Tyro
0.3412,Tyro
0.7845,Tyro
-0.4738,Tyro
0.7096,Tyro
-0.5093,Tyro
0.6533,Tyro
0.0644,Tyro
-0.1326,Tyro
0,Ukano
0.6996,Ukano
0,Ukano
0.6351,Ukano
-0.2732,Ukano
0.2732,Ukano
0,University student
0,University student
0,University student
0,Unnamed Fire Nation boy
0,Unnamed Fire Nation boy
0,Unnamed Fire Nation boy
0,Ursa
0,Ursa
0.8957,Ursa
0,Ursa
0.4939,Ursa
0.1779,Ursa
0.4939,Ursa
-0.6597,Ursa
-0.0299,Ursa
0.4753,Ursa
0,Ursa
-0.4767,Ursa
-0.0516,Ursa
0,Ursa
0,Ursa
0.8442,Ursa
-0.1114,Ursa
0.508,Ursa
0.2023,Ursa
0.0572,Ursa
0.4019,Ursa
0.4588,Ursa
0,Village boy
-0.69,Village boy
-0.1984,Village girl
0,Village girl
0.6239,Village girl
0.6103,Village kids
0,Village Woman
0.802,Village Woman
0.2481,Villager
-0.2244,Villager
-0.636,Villager
0,Villager
0,Villager
0,Villager
0,Villager
0.4199,Villager #1
-0.1759,Villager #2
0,Villager #2
0.6696,Villager #2
0,Villager #3
0,Villager #3
0,Villager #3
0.4199,Villager #4
0,Villagers
0.5423,Waiter
0,Wan Shi Tong
0.0258,Wan Shi Tong
-0.296,Wan Shi Tong
-0.8932,Wan Shi Tong
0,Wan Shi Tong
0.1779,Wan Shi Tong
0.6901,Wan Shi Tong
0.4754,Wan Shi Tong
0,Wan Shi Tong
0,Wan Shi Tong
0.1474,Wan Shi Tong
-0.9118,Wan Shi Tong
-0.8481,Wan Shi Tong
0.7783,Wan Shi Tong
-0.7506,Wan Shi Tong
-0.1695,Wan Shi Tong
0,Wan Shi Tong
0.4404,Wan Shi Tong
0.9747,Warden
0.7568,Warden
0,Warden
-0.481,Warden
0,Warden
0,Warden
0,Warden
-0.4926,Warden
-0.2695,Warden
0,Warden
-0.4408,Warden
-0.0772,Warden
-0.5506,Warden
0.1511,Warden
-0.2047,Warden
0.1739,Warden
0.5574,Warden
-0.1366,Warden
0.6486,Warden
0.3252,Warden
-0.1511,Warden
0,Warden
-0.4168,Warden
0,Warden
-0.4166,Warden
0.6929,Warden
0,Warden
0.5269,Warden
-0.4226,Warden
-0.4738,Warden
0.5106,Warden
0.5106,Warden
0.5106,Warden
-0.2146,Warden
0,Warden
0,Warden
0,Warden
0,Warden
0,Warden
-0.6705,Warden
0.636,Warden
-0.34,Warden
0.0571,Warden
-0.128,Warden
0,Warden
0,Warden
-0.5562,Warden
0,Warden
-0.3382,Warden
-0.6249,Warden Poon
0,Warden Poon
-0.34,Warden Poon
0.2023,Warden Poon
-0.6486,Warden Poon
-0.4019,Warden Poon
-0.5442,Warden Poon
-0.4003,Warrior
0.4404,Water Tribe warrior
0.7906,Weapons store shopkeeper
0,White Lotus member
0.807,Woman
0,Woman
0,Woman
0.5775,Wu
0,Wu
0.8271,Wu
0.4754,Wu
0,Wu
-0.7351,Wu
0,Wu
-0.34,Wu
0,Wu
0.2677,Wu
0.7059,Wu
-0.0387,Wu
0.5411,Wu
0.6908,Wu
0.6588,Wu
0.4442,Wu
0,Wu
0.0772,Wu
0,Wu
0.0772,Wu
0.2023,Wu
0,Wu
0,Wu
-0.3367,Wu
-0.3976,Wu
0.5551,Wu
0,Wu
0,Wu
-0.508,Xin Fu
0.2225,Xin Fu
0.3365,Xin Fu
0.6114,Xin Fu
-0.4003,Xin Fu
0.3595,Xin Fu
0.7424,Xin Fu
-0.7038,Xin Fu
-0.8176,Xin Fu
0,Xin Fu
-0.357,Xin Fu
-0.4215,Xin Fu
0,Xin Fu
-0.2023,Xin Fu
-0.4003,Xin Fu
0,Xin Fu
0,Xin Fu
0,Xin Fu
0,Xin Fu
0,Xin Fu
0,Xin Fu
0,Xin Fu
0,Xin Fu
-0.4767,Xin Fu
0.4912,Xin Fu
0,Xin Fu
-0.25,Xin Fu
0,Xu
0,Xu
0.7184,Xu
0.8176,Xu
0.1779,Xu
-0.5965,Xu
0.3612,Xu
0.5574,Xu
-0.3931,Xu
0,Yagoda
0.7424,Yagoda
0.4703,Yagoda
0,Yagoda
0,Yagoda
0.4767,Yagoda
0,Yagoda
0,Yagoda
0,Yangchen
0.4019,Yangchen
0.431,Yangchen
0.9072,Yangchen
0.2244,Ying
-0.3976,Ying
0.508,Ying
-0.555,Ying
0,Ying
-0.3595,Ying
0,Ying
0.1531,Ying
0.4939,Ying
-0.2047,Ying
0.3612,Ying
0,Yon Rha
0.4019,Yon Rha
0.7351,Yon Rha
0,Yon Rha
0,Yon Rha
0,Yon Rha
0.0772,Yon Rha
-0.4874,Yon Rha
0.6597,Yon Rha
0,Yon Rha
0,Yon Rha
-0.5707,Yon Rha
0.4023,Yon Rha
0,Yon Rha
-0.7339,Yon Rha
0.3802,Yon Rha
-0.4199,Yon Rha's mother
-0.1759,Yon Rha's mother
-0.8264,Yon Rha's mother
0.6884,Young Azula
0,Young Azula
0.2714,Young Azula
0.3612,Young Azula
0,Young Azula
-0.743,Young Azula
0.128,Young Azula
-0.5716,Young Azula
0,Young Azula
-0.6808,Young Azula
-0.2828,Young Azula
-0.7296,Young Azula
0.4588,Young Azula
0,Young Azula
0,Young Azula
-0.7177,Young Azula
-0.9387,Young Azula
0.7896,Young Azula
0,Young Azula
-0.296,Young Azula
0,Young Azula
-0.2732,Young boy
-0.1531,Young guest
0,Young Katara
0,Young Katara
0,Young Katara
-0.4404,Young Katara
-0.3129,Young Katara
-0.4404,Young Katara
-0.4753,Young Mai
-0.5242,Young Ty Lee
0.632,Young Ty Lee
0,Young Zuko
-0.3802,Young Zuko
0,Young Zuko
0.3612,Young Zuko
0.4738,Young Zuko
0.7959,Young Zuko
-0.2263,Young Zuko
0.2924,Young Zuko
0.0772,Young Zuko
0,Young Zuko
-0.5267,Young Zuko
0,Young Zuko
-0.5847,Young Zuko
-0.4003,Young Zuko
0.2924,Young Zuko
-0.34,Young Zuko
0.4926,Young Zuko
-0.0516,Young Zuko
0,Young Zuko
-0.4767,Young Zuko
0.5719,Young Zuko
0.3612,Young Zuko
-0.5106,Young Zuko
0,Young Zuko
0.4215,Young Zuko
-0.5562,Young Zuko
-0.7562,Young Zuko
-0.6808,Young Zuko
0,Young Zuko
0,Young Zuko
0,Young Zuko
-0.6906,Young Zuko
0,Young Zuko
0,Younger guest
-0.2695,Yu
0.5935,Yu
0,Yu
0,Yu
0.6239,Yu
0.6369,Yu
0,Yu
-0.1793,Yu
0,Yu
-0.1531,Yu
0,Yu
0,Yu
0,Yu
0,Yu
-0.0953,Yu
0.1882,Yu
0.3052,Yu
-0.2003,Yu
0,Yu
0.5983,Yue
0.4754,Yue
0,Yue
0.7906,Yue
0,Yue
0.6369,Yue
-0.0772,Yue
0,Yue
-0.4019,Yue
0.0772,Yue
0,Yue
-0.296,Yue
0.5927,Yue
0,Yue
-0.4767,Yue
0.4019,Yue
0,Yue
0.1916,Yue
0,Yue
0.7959,Yue
0,Yue
0.5994,Yue
0,Yue
0,Yue
0,Yue
-0.296,Yue
0.6239,Yue
0.7783,Yue
0,Yue
-0.5106,Yue
0,Yue
0,Yue
0.6808,Yue
0,Yue
0.6696,Yue
0,Yue
-0.1531,Yue
0.2732,Yue
0.3612,Yue
0.4019,Yue
0.2263,Yue
0.4019,Yue
0.3412,Yue
0,Yue
0.1779,Yue
-0.9042,Yue
0.1779,Yue
0.4019,Yue
0,Yue
0,Yue
0,Yue
0.4588,Yue
0,Yung
0.501,Yung
0,Yung
0.8731,Yung
-0.4389,Yung
0.0258,Yung
-0.4019,Yung
-0.296,Yung
-0.1531,Yung
0,Yung
0.3182,Zei
0,Zei
0.0772,Zei
0.6239,Zei
0.7506,Zei
0.34,Zei
0.1779,Zei
0.5256,Zei
0.8176,Zei
0.7269,Zei
0,Zei
-0.4951,Zei
0,Zei
0,Zei
0.7777,Zei
0,Zei
0,Zei
0.3382,Zei
0.8715,Zei
0,Zei
0.4753,Zei
0,Zei
0.5994,Zei
0,Zei
0.8074,Zei
0.8248,Zei
0.3612,Zei
0,Zhang leader
0,Zhang leader
0,Zhang leader
-0.4721,Zhang leader
-0.5106,Zhang leader
-0.4298,Zhang leader
-0.5411,Zhang leader
0,Zhang leader
-0.2755,Zhang leader
0.4753,Zhang leader
0.4003,Zhang leader
0,Zhang leader
0.3612,Zhang leader
0.4939,Zhang leader
-0.5423,Zhang leader
-0.6113,Zhang leader
0.9526,Zhang leader
-0.7901,Zhang leader
-0.4926,Zhang leader
0,Zhang leader
-0.3036,Zhang leader
0,Zhang leader
-0.1027,Zhang leader
0,Zhang leader
-0.5093,Zhang leader
0,Zhang leader
-0.2263,Zhang leader
0,Zhang leader
0,Zhao
0.8271,Zhao
0.1531,Zhao
-0.5367,Zhao
0.6868,Zhao
-0.792,Zhao
-0.3657,Zhao
-0.3313,Zhao
-0.3237,Zhao
-0.4404,Zhao
-0.6115,Zhao
-0.4479,Zhao
-0.4574,Zhao
0,Zhao
0.8176,Zhao
-0.3736,Zhao
-0.8187,Zhao
-0.9253,Zhao
0,Zhao
0.0772,Zhao
-0.6674,Zhao
0,Zhao
0,Zhao
-0.4588,Zhao
0.4215,Zhao
-0.34,Zhao
0,Zhao
0,Zhao
0.3612,Zhao
-0.4003,Zhao
0.289,Zhao
-0.3382,Zhao
-0.2023,Zhao
0.4118,Zhao
-0.2732,Zhao
0,Zhao
0.3612,Zhao
-0.4003,Zhao
-0.6103,Zhao
-0.7081,Zhao
0.8184,Zhao
0,Zhao
0,Zhao
-0.34,Zhao
0.6249,Zhao
0.0504,Zhao
-0.6616,Zhao
-0.5374,Zhao
-0.2732,Zhao
0,Zhao
0.1984,Zhao
0,Zhao
0,Zhao
0.3612,Zhao
0.3818,Zhao
-0.7003,Zhao
0,Zhao
0,Zhao
-0.7521,Zhao
0.3612,Zhao
-0.0243,Zhao
0.4548,Zhao
0.3182,Zhao
0,Zhao
0,Zhao
-0.1984,Zhao
-0.2732,Zhao
0.6177,Zhao
0,Zhao
-0.4389,Zhao
0,Zhao
0.4017,Zhao
-0.4003,Zhao
0,Zhao
0.5423,Zhao
0,Zhao
0,Zhao
-0.0387,Zhao
0,Zhao
0.1779,Zhao
0.6124,Zhao
0.5256,Zhao
0,Zhao
-0.8402,Zhao
-0.4767,Zhao
0,Zhao
0,Zhao
0.3612,Zhao
0.836,Zhao
-0.5947,Zhao
-0.128,Zhao
0.09,Zhao
0,Zhao
0,Zhao
0.34,Zhao
0.7845,Zhao
-0.6705,Zhao
0.2382,Zhao
0.4576,Zhao
0.6449,Zhao
0.2584,Zhao
-0.5423,Zhao
-0.1695,Zhao
0.3818,Zhao
0.126,Zhao
-0.636,Zhao
0,Zhao
0,Zuko
0,Zuko
0.5686,Zuko
-0.4826,Zuko
0.25,Zuko
0.5653,Zuko
-0.3786,Zuko
-0.1739,Zuko
-0.296,Zuko
0,Zuko
-0.3595,Zuko
0,Zuko
0,Zuko
-0.34,Zuko
0.5106,Zuko
0.1027,Zuko
0,Zuko
-0.4003,Zuko
0.2914,Zuko
0,Zuko
-0.4767,Zuko
0.4519,Zuko
0,Zuko
0.4574,Zuko
0.508,Zuko
-0.0387,Zuko
-0.4926,Zuko
0,Zuko
-0.296,Zuko
-0.2732,Zuko
-0.2124,Zuko
0,Zuko
-0.5803,Zuko
0.3553,Zuko
0.7081,Zuko
-0.3252,Zuko
0.4199,Zuko
0,Zuko
0.1695,Zuko
0.3818,Zuko
0.3182,Zuko
0,Zuko
-0.296,Zuko
0.7506,Zuko
0,Zuko
0,Zuko
0.4019,Zuko
0.3612,Zuko
0.5411,Zuko
0.4404,Zuko
0.2737,Zuko
-0.3482,Zuko
0,Zuko
0.4295,Zuko
-0.2677,Zuko
0.2584,Zuko
-0.5093,Zuko
-0.1984,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0.296,Zuko
0,Zuko
0.2732,Zuko
0.3182,Zuko
-0.4696,Zuko
-0.296,Zuko
0,Zuko
0,Zuko
-0.4559,Zuko
0,Zuko
0,Zuko
-0.1511,Zuko
0.2235,Zuko
0,Zuko
0.3391,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0.4019,Zuko
0,Zuko
0,Zuko
-0.3595,Zuko
0,Zuko
0,Zuko
-0.5267,Zuko
0.1007,Zuko
0,Zuko
0,Zuko
0.2235,Zuko
0,Zuko
0.4939,Zuko
0.4168,Zuko
0.4588,Zuko
0.3875,Zuko
0.8356,Zuko
0.4215,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.4215,Zuko
-0.3595,Zuko
0,Zuko
0,Zuko
0,Zuko
0.5719,Zuko
0,Zuko
0.4621,Zuko
0.5984,Zuko
0.7424,Zuko
-0.3089,Zuko
0,Zuko
0,Zuko
0,Zuko
0.4215,Zuko
-0.0772,Zuko
0.0772,Zuko
0.3182,Zuko
0,Zuko
-0.3875,Zuko
0.1531,Zuko
-0.5574,Zuko
-0.296,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.1759,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.4939,Zuko
0,Zuko
-0.1531,Zuko
-0.3595,Zuko
0,Zuko
0,Zuko
-0.5267,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.2225,Zuko
0,Zuko
0.4215,Zuko
0,Zuko
0.4404,Zuko
0,Zuko
0,Zuko
0.3612,Zuko
0,Zuko
-0.4168,Zuko
0,Zuko
0,Zuko
0,Zuko
0.2714,Zuko
0,Zuko
0,Zuko
0.2732,Zuko
0.826,Zuko
-0.5647,Zuko
0,Zuko
0,Zuko
0,Zuko
0.9253,Zuko
0,Zuko
0.4588,Zuko
0.1779,Zuko
0,Zuko
-0.6996,Zuko
-0.296,Zuko
0.5411,Zuko
-0.4404,Zuko
0.0516,Zuko
-0.6785,Zuko
0,Zuko
0,Zuko
-0.4329,Zuko
0.3365,Zuko
0.658,Zuko
0,Zuko
-0.7256,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.4389,Zuko
-0.4563,Zuko
0,Zuko
0,Zuko
0,Zuko
0.623,Zuko
-0.6705,Zuko
0,Zuko
0.4019,Zuko
0,Zuko
-0.0387,Zuko
0,Zuko
0.296,Zuko
0.3612,Zuko
0,Zuko
0.6285,Zuko
0.2695,Zuko
0,Zuko
0.0258,Zuko
0.3612,Zuko
0.25,Zuko
0.1779,Zuko
0,Zuko
0.296,Zuko
0,Zuko
-0.296,Zuko
-0.296,Zuko
0,Zuko
-0.2023,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.4767,Zuko
-0.296,Zuko
-0.4019,Zuko
-0.296,Zuko
0.0772,Zuko
0,Zuko
-0.4215,Zuko
0,Zuko
0,Zuko
-0.96,Zuko
-0.5859,Zuko
0,Zuko
0.4019,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.126,Zuko
-0.25,Zuko
0.6597,Zuko
0.5709,Zuko
0.3182,Zuko
0.4199,Zuko
0.3612,Zuko
-0.3612,Zuko
0.8167,Zuko
0.1406,Zuko
0,Zuko
0.3612,Zuko
0,Zuko
0,Zuko
0.784,Zuko
0.4912,Zuko
-0.0408,Zuko
0.4153,Zuko
0,Zuko
0,Zuko
0.234,Zuko
0.4588,Zuko
0,Zuko
0,Zuko
0.4574,Zuko
0.34,Zuko
0,Zuko
0,Zuko
-0.915,Zuko
0,Zuko
0,Zuko
-0.5216,Zuko
-0.2263,Zuko
0.1573,Zuko
-0.296,Zuko
0.4926,Zuko
-0.5457,Zuko
-0.3612,Zuko
0,Zuko
-0.5972,Zuko
0.1511,Zuko
0.4019,Zuko
-0.6419,Zuko
0,Zuko
0,Zuko
0,Zuko
0.2263,Zuko
0,Zuko
0,Zuko
0,Zuko
0.2732,Zuko
0,Zuko
0.4019,Zuko
0,Zuko
0,Zuko
0.2263,Zuko
0.5106,Zuko
0.3145,Zuko
0,Zuko
0.4215,Zuko
0,Zuko
0.5859,Zuko
-0.3182,Zuko
0.7424,Zuko
0.0772,Zuko
0,Zuko
0.3134,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.4184,Zuko
0,Zuko
0,Zuko
0.3412,Zuko
0,Zuko
0,Zuko
0,Zuko
0.836,Zuko
0.4588,Zuko
0.5994,Zuko
0.6369,Zuko
0,Zuko
0,Zuko
0,Zuko
0.3182,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.7163,Zuko
0.555,Zuko
0,Zuko
-0.0772,Zuko
-0.0191,Zuko
0,Zuko
0.8847,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.6124,Zuko
-0.6979,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.0258,Zuko
0,Zuko
0,Zuko
-0.6705,Zuko
0,Zuko
0,Zuko
-0.5267,Zuko
0,Zuko
-0.296,Zuko
-0.7556,Zuko
0.1263,Zuko
0.4585,Zuko
0,Zuko
0,Zuko
0.296,Zuko
-0.8165,Zuko
0.875,Zuko
0.21,Zuko
0,Zuko
0.3612,Zuko
0,Zuko
-0.0052,Zuko
-0.2942,Zuko
0,Zuko
0,Zuko
0.8234,Zuko
0.3612,Zuko
0,Zuko
0,Zuko
0.3182,Zuko
0,Zuko
-0.3595,Zuko
-0.4767,Zuko
0.4738,Zuko
0,Zuko
0,Zuko
0,Zuko
-0.34,Zuko
0.3612,Zuko
