,pol,char
5688,0.0,University student
5689,-0.743,Sokka
5690,0.0,University student
5691,0.0,University student
5692,-0.1027,Joo Dee
5693,0.0,Sokka
5694,0.0,Pong
5695,0.4215,Aang
5696,-0.8402,Sokka
5697,-0.8095,Pong
5698,-0.1779,Toph
5699,-0.4445,Pong
5700,-0.4574,Katara
5701,0.4847,Pong
5702,0.3612,Iroh
5703,-0.5972,Zuko
5704,-0.593,Iroh
5705,0.0,Jet
5706,0.5267,Iroh
5707,0.0,Katara
5708,0.0,Toph
5709,0.4019,Katara
5710,0.0,Aang
5711,-0.296,Katara
5712,0.34,Sokka
5713,0.0,Toph
5714,0.0,Aang
5715,0.0,Katara
5716,-0.1779,Toph
5717,0.0,Katara
5718,0.0,Toph
5719,0.0,Katara
5720,-0.5635,Toph
5721,-0.4299,Katara
5722,-0.0516,Toph
5723,0.0,Sokka
5724,0.2023,Aang
5725,0.4404,Aang
5726,0.0,Sokka
5727,0.6114,Toph
5728,0.0,Sokka
5729,0.0,Aang
5730,-0.4003,Sokka
5731,0.8271,Aang
5732,0.0,Toph
5733,0.4019,Katara
5734,0.0,Smellerbee
5735,0.8152,Jet
5736,-0.4512,Smellerbee
5737,0.0,Jet
5738,-0.3489,Smellerbee
5739,0.6239,Jet
5740,-0.296,Smellerbee
5741,-0.4176,Jet
5742,0.6696,Customer
5743,0.6369,Iroh
5744,0.0,Pao
5745,-0.5399,Jet
5746,0.0,Jet
5747,0.0,Customer
5748,0.0,Jet
5749,0.5574,Customer
5750,0.0,Jet
5751,0.1511,Zuko
5752,0.3182,Guard
5753,0.0,Toph
5754,0.0258,Guard
5755,0.0,Toph
5756,0.3182,Guard
5757,-0.6236,Katara
5758,0.7269,Long Feng
5759,0.4926,Older guest
5760,0.0,Younger guest
5761,0.5994,Long Feng
5762,0.0,Katara
5763,0.6369,Long Feng
5764,0.8847,Katara
5765,-0.1265,Long Feng
5766,0.0,Aang
5767,0.1779,Sokka
5768,0.0,Aang
5769,0.5719,Sokka
5770,-0.4404,Jet
5771,0.0,Iroh
5772,0.5095,Jet
5773,0.4019,Zuko
5774,-0.4003,Jet
5775,0.0,Aang
5776,-0.2942,Sokka
5777,0.3612,Aang
5778,0.0,Sokka
5779,0.0,Aang
5780,0.3182,Toph
5781,0.0,Aang
5782,0.0,Toph
5783,0.4926,Sokka
5784,-0.1134,Katara
5785,0.0,Sokka
5786,-0.7424,Joo Dee
5787,0.0,Sokka
5788,0.0,Joo Dee
5789,0.0,Guest
5790,-0.3612,Aang
5791,0.0,Guest
5792,0.0,Sokka
5793,0.0,Aang
5794,-0.6124,Dai Li agent
5795,-0.4559,Jet
5796,-0.6597,Iroh
5797,-0.5707,Pao
5798,-0.3818,Customer
5799,0.5095,Iroh
5800,0.0,Dai Li agent
5801,0.4427,Jet
5802,0.0,Sokka
5803,0.4215,Aang
5804,0.0,Sokka
5805,0.9423,Long Feng
5806,-0.69,Sokka
5807,-0.296,Long Feng
5808,0.2716,Aang
5809,0.2944,Long Feng
5810,0.0,Katara
5811,0.0,Toph
5812,-0.7351,Long Feng
5813,-0.7579,Sokka
5814,-0.9339,Long Feng
5815,0.2686,Jet
5816,0.6369,Dai Li agent
5817,-0.2023,Long Feng
5818,-0.7269,Dai Li agent
5819,0.2892,Jet
5820,0.1027,Long Feng
5821,0.0258,Dai Li agent
5822,-0.2411,Katara
5823,0.4374,Aang
5824,-0.9009,Long Feng
5825,0.3182,Joo Dee replacement
5826,0.0,Katara
5827,0.5719,Joo Dee replacement
5828,0.4199,Katara
5829,0.3612,Toph
5830,-0.2748,Katara
5831,0.1511,Toph
5832,0.0,Katara
5833,0.0,Toph
5834,0.5562,Katara
5835,0.3612,Toph
5836,0.296,Katara
5837,0.3182,Toph
5838,0.4295,Toph
5839,0.743,Katara
5840,0.836,Girl with umbrella
5841,0.4404,Toph
5842,0.0,Girl with umbrella
5843,0.0,Katara
5844,0.6705,Star
5845,0.4404,Third girl
5846,0.0,Katara
5847,0.5994,Toph
5848,0.4404,Katara
5849,0.0,Katara
5850,0.6129,Toph
5851,0.8946,Katara
5852,0.0,Toph
5853,0.296,Katara
5854,0.6956,Toph
5855,0.0,Katara
5856,0.4019,Shop owner
5857,0.7202,Iroh
5858,0.2263,Boy's mother
5859,0.6786,Iroh
5860,0.0,Huge round angry face
5861,0.836,Iroh
5862,-0.4767,Huge round angry face
5863,0.0,Iroh
5864,0.0,Tycho
5865,0.0,Iroh
5866,0.0,Tycho
5867,0.0,Iroh
5868,0.0,Tycho
5869,-0.1779,Iroh
5870,-0.7178,Iroh
5871,-0.3182,Tycho
5872,0.4404,Tycho
5873,0.0,Iroh
5874,0.5807,Tycho
5875,0.9314,Iroh
5876,0.8511,Iroh
5877,0.0,Aang
5878,-0.8074,Kenji
5879,0.0,Aang
5880,0.891,Kenji
5881,0.0,Aang
5882,0.0,Kenji
5883,0.0,Aang
5884,0.0,Kenji
5885,-0.2235,Aang
5886,-0.2263,Cabbage merchant
5887,0.4728,Aang
5888,0.0,Kenji
5889,0.0,Guard
5890,0.0,Kenji
5891,0.0,Guard #2
5892,0.5574,Aang
5893,0.5719,Kenji
5894,-0.1531,Young guest
5895,0.0,Adult guest
5896,0.0,Kenji
5897,0.0,Sokka
5898,0.7351,Lady on stage
5899,0.0,Sokka
5900,-0.4323,Sokka
5901,0.5574,Macmu-Ling
5902,0.0,Sokka
5903,0.0,Macmu-Ling
5904,0.0,Ladies
5905,0.6288,Sokka
5906,0.0,Ladies
5907,-0.3412,Macmu-Ling
5908,0.0,Ladies
5909,0.69,Sokka
5910,-0.3182,Macmu-Ling
5911,0.4199,Sokka
5912,0.0,Sokka
5913,0.0,Guard
5914,0.0,Sokka
5915,-0.6419,Zuko
5916,-0.1494,Iroh
5917,0.0,Zuko
5918,0.3612,Jin
5919,0.0,Zuko
5920,0.7269,Jin
5921,0.6696,Iroh
5922,0.6249,Jin
5923,0.7155,Jin
5924,0.0,Zuko
5925,0.3612,Jin
5926,0.2263,Zuko
5927,0.7003,Jin
5928,0.0,Zuko
5929,0.5423,Waiter
5930,0.0,Zuko
5931,0.0,Zuko
5932,0.504,Jin
5933,0.2732,Zuko
5934,0.0,Jin
5935,0.0,Zuko
5936,0.0,Jin
5937,0.4019,Zuko
5938,0.0,Jin
5939,0.0,Zuko
5940,0.5106,Jin
5941,0.8653,Jin
5942,0.0,Jin
5943,0.0,Zuko
5944,0.2263,Zuko
5945,0.6531,Jin
5946,0.5106,Zuko
5947,0.5949,Jin
5948,0.3145,Zuko
5949,0.4404,Jin
5950,-0.4767,Jin
5951,0.0,Zuko
5952,0.0,Iroh
5953,0.4215,Zuko
5954,-0.6103,Toph
5955,0.0,Toph
5956,0.0,Ghashiun
5957,-0.0772,Toph
5958,0.4753,Ghashiun
5959,0.6884,Ghashiun
5960,-0.3182,Sandbender #1
5961,-0.2621,Ghashiun
5962,0.4265,Sandbender #2
5963,-0.4215,Merchant #1
5964,0.7269,Ghashiun
5965,-0.1027,Merchant #2
5966,0.0,Merchant #1
5967,0.0,Aang
5968,-0.4574,Ghashiun
5969,0.0,Merchant #2
5970,0.0,Merchant #1
5971,0.6114,Merchant #2
5972,-0.6103,Aang
5973,-0.4019,Merchant #1
5974,0.0,Merchant #2
5975,0.1303,Trainer
5976,0.1786,Trainer
5977,-0.2263,Trainer
5978,-0.4215,Fire Nation man
5979,-0.7184,Trainer
5980,-0.8156,Shuzumu
5981,-0.4215,Trainer
5982,0.0,Fire Nation man
5983,0.0,Unnamed Fire Nation boy
5984,0.9199,Shuzumu
5985,0.0,Trainer
5986,0.0,Unnamed Fire Nation boy
5987,0.5707,Fire Nation man
5988,0.0,Unnamed Fire Nation boy
5989,-0.5707,Trainer
5990,0.2732,Iio
5991,0.0,Aang
5992,0.0,Aang
5993,0.0,Farmer
5994,0.0,Zuko
5995,0.0,Iroh
5996,-0.3818,Kyoshi Warrior #1
5997,0.4019,Suki
5998,-0.886,Suki
5999,0.0,Kyoshi Warrior #1
6000,0.9544,Suki
6001,0.7178,Azula
6002,0.0772,Suki
6003,0.3939,Azula
6004,0.4404,Ty Lee
6005,0.4588,Suki
6006,-0.4215,Mai
6007,0.2003,Azula
6008,0.0,Kyoshi Warrior #2
6009,0.0,Mai
6010,-0.3724,Ty Lee
6011,0.128,Azula
6012,0.0,Suki
6013,0.4168,Suki
6014,0.3818,Azula
6015,0.2263,Pathik
6016,0.9504,Pathik
6017,0.3384,Pathik
6018,0.8979,Pathik
6019,0.0,Katara
6020,-0.3802,Sokka
6021,0.0,Aang
6022,0.0,Sokka
6023,0.0,Katara
6024,0.2263,Sokka
6025,0.4199,Toph
6026,0.3612,Sokka
6027,0.0,Katara
6028,0.0,Aang
6029,0.6476,Quon
6030,0.765,Iroh
6031,0.8519,Quon
6032,0.6239,Iroh
6033,0.0,Pao
6034,-0.0387,Quon
6035,0.0,Pao
6036,0.8126,Quon
6037,0.0,Iroh
6038,0.0,Quon
6039,0.0,Pao
6040,0.0,Iroh
6041,0.4926,Quon
6042,0.5859,Zuko
6043,0.0,Aang
6044,0.0,Katara
6045,0.658,Aang
6046,0.0,Joo Dee
6047,0.0,Sokka
6048,0.0,Joo Dee
6049,0.296,Toph
6050,0.5413,Joo Dee
6051,0.0,Katara
6052,0.0,Joo Dee
6053,0.0,Aang
6054,0.0,Joo Dee
6055,0.0,Sokka
6056,-0.4754,Joo Dee
6057,-0.4959,Aang
6058,0.0,Sokka
6059,-0.4959,Aang
6060,0.3595,Toph
6061,0.3197,Long Feng
6062,-0.2243,Joo Dee
6063,0.0,Long Feng
6064,0.7506,Joo Dee
6065,0.0087,Long Feng
6066,0.4939,Dai Li agent
6067,-0.7184,Long Feng
6068,0.4215,Iroh
6069,-0.3182,Zuko
6070,-0.128,Iroh
6071,0.7424,Zuko
6072,0.7472,Iroh
6073,0.0772,Zuko
6074,-0.7088,Iroh
6075,0.0,Sokka
6076,0.0,Toph
6077,0.0,Jet
6078,0.4574,Jet
6079,0.0,Katara
6080,0.6065,Jet
6081,0.0,Sokka
6082,-0.4023,Katara
6083,0.0,Sokka
6084,-0.6515,Katara
6085,0.4574,Jet
6086,0.25,Aang
6087,-0.6515,Jet
6088,-0.5707,Katara
6089,0.4168,Toph
6090,0.0,Sokka
6091,0.3182,Toph
6092,0.0,Aang
6093,0.0,Katara
6094,0.0,Jet
6095,0.0,Aang
6096,0.0,Katara
6097,0.0,Jet
6098,0.0,Toph
6099,-0.296,Aang
6100,0.0,Old Sweepy
6101,0.0,Aang
6102,0.7579,Old Sweepy
6103,0.0,Aang
6104,0.0,Sokka
6105,0.0,Katara
6106,-0.2987,Aang
6107,0.4215,Old Sweepy
6108,0.4522,Katara
6109,-0.296,Old Sweepy
6110,0.0,Katara
6111,0.0,Sokka
6112,0.0,Jet
6113,-0.3716,Katara
6114,-0.4023,Jet
6115,0.0,Katara
6116,0.0,Toph
6117,-0.3595,Katara
6118,-0.5267,Toph
6119,0.0,Sokka
6120,0.4015,Aang
6121,-0.6588,Toph
6122,0.0,Smellerbee
6123,0.0,Katara
6124,0.0,Jet
6125,-0.4341,Smellerbee
6126,0.0,Katara
6127,0.0,Jet
6128,-0.6476,Smellerbee
6129,0.1511,Jet
6130,0.3182,Toph
6131,0.0,Katara
6132,0.5362,Sokka
6133,-0.5067,Jet
6134,0.0,Zuko
6135,0.0,Dai Li agent
6136,0.3134,Zuko
6137,0.0,Katara
6138,0.0,Aang
6139,0.0,Jet
6140,0.0,Aang
6141,0.4753,Sokka
6142,0.4753,Katara
6143,0.0,Sokka
6144,-0.5423,Aang
6145,0.0,Sokka
6146,0.0,Jet
6147,0.0,Toph
6148,-0.4559,Smellerbee
6149,0.0,Katara
6150,-0.6892,Jet
6151,0.4019,Katara
6152,0.4199,Jet
6153,0.0,Sokka
6154,0.0,Jet
6155,0.0,Sokka
6156,0.0,Jet
6157,0.0,Toph
6158,0.0,Jet
6159,0.4588,Brainwasher
6160,0.4588,Joo Dees
6161,0.6361,Brainwasher
6162,0.6361,Joo Dees
6163,0.0,Jet
6164,0.0,Zuko
6165,0.0,Sokka
6166,-0.4939,Long Feng
6167,0.126,Aang
6168,-0.1027,Long Feng
6169,0.0,Aang
6170,-0.0516,Long Feng
6171,-0.1027,Jet
6172,0.0,Long Feng
6173,0.4574,Aang
6174,0.0,Long Feng
6175,0.7506,Jet
6176,0.0,Zuko
6177,0.0,Zuko
6178,0.2415,Iroh
6179,0.0,Zuko
6180,0.0,Iroh
6181,0.0,Zuko
6182,0.0,Iroh
6183,0.0,Zuko
6184,-0.555,Iroh
6185,0.0,Zuko
6186,0.0,Iroh
6187,-0.4184,Zuko
6188,0.1511,Iroh
6189,0.0,Aang
6190,-0.296,Long Feng
6191,0.5837,Aang
6192,0.0,Long Feng
6193,0.7494,Aang
6194,0.0,Long Feng
6195,-0.2732,Long Feng
6196,-0.0772,Jet
6197,0.0,Aang
6198,-0.3412,Katara
6199,0.4939,Smellerbee
6200,0.0382,Katara
6201,0.25,Longshot
6202,0.4949,Jet
6203,-0.5267,Toph
6204,0.0,Aang
6205,0.0,Sokka
6206,0.0,Sokka
6207,0.1007,Aang
6208,0.0,Aang
6209,0.0,Aang
6210,0.0,Long Feng
6211,0.4184,Sokka
6212,-0.296,Aang
6213,-0.0516,Iroh
6214,-0.296,Aang
6215,0.0,Sokka
6216,0.0516,Katara
6217,0.1531,Sokka
6218,0.0,Toph
6219,0.6808,Sokka
6220,-0.7118,Katara
6221,0.5411,Toph
6222,-0.8092,Aang
6223,0.0,Sokka
6224,0.5267,Katara
6225,0.2937,Toph
6226,0.0,Sokka
6227,0.0,Katara
6228,-0.4003,Toph
6229,0.0,Sokka
6230,-0.128,Katara
6231,0.0,Sokka
6232,0.0,Toph
6233,0.0,Sokka
6234,-0.1511,Katara
6235,-0.2225,Katara
6236,-0.3164,Sokka
6237,0.0,Sokka
6238,0.0,Sokka
6239,-0.0516,Toph
6240,0.0,Palace woman
6241,-0.5267,Sokka
6242,0.5106,Iroh
6243,0.0,Zuko
6244,0.0,Iroh
6245,0.358,Sokka
6246,0.0,Aang
6247,0.0,Long Feng
6248,0.128,Sokka
6249,0.5106,Katara
6250,0.128,Kuei
6251,0.4404,Toph
6252,-0.6476,Kuei
6253,0.4767,Aang
6254,-0.4753,Long Feng
6255,-0.5927,Sokka
6256,0.6597,Long Feng
6257,0.0,Kuei
6258,-0.296,Sokka
6259,0.0,Aang
6260,-0.4767,Long Feng
6261,0.3612,Kuei
6262,-0.7351,Aang
6263,-0.7644,Kuei
6264,0.0,Long Feng
6265,0.5057,Aang
6266,-0.4215,Long Feng
6267,-0.3612,Kuei
6268,-0.6124,Long Feng
6269,0.5106,Kuei
6270,-0.5707,Sokka
6271,0.0,Long Feng
6272,0.0,Aang
6273,0.0,Sokka
6274,0.4404,Long Feng
6275,-0.0258,Kuei
6276,0.0,Sokka
6277,-0.698,Kuei
6278,0.6486,Iroh
6279,0.0,Zuko
6280,0.4019,Iroh
6281,0.3612,Kuei
6282,0.0,Katara
6283,0.0,Kuei
6284,-0.3612,Sokka
6285,0.0,Toph
6286,0.6996,Sokka
6287,-0.5411,Katara
6288,0.0,Kuei
6289,-0.5267,Sokka
6290,-0.3612,Kuei
6291,0.0,Katara
6292,-0.4019,Aang
6293,-0.6514,Kuei
6294,0.0,Sokka
6295,0.0,Toph
6296,-0.2244,Kuei
6297,-0.3612,Toph
6298,-0.1441,Kuei
6299,0.4019,Aang
6300,0.0,Blue dragon
6301,0.3412,Zuko
6302,0.128,Blue dragon
6303,-0.6679,Red dragon
6304,-0.34,Blue dragon
6305,0.4199,Blue dragon
6306,0.508,Ursa
6307,0.0,Aang
6308,0.0,Kuei
6309,-0.34,Sokka
6310,0.0,Kuei
6311,0.0,Long Feng
6312,-0.34,Katara
6313,0.6899,Long Feng
6314,-0.3987,Kuei
6315,0.3859,Long Feng
6316,0.7707,Sokka
6317,-0.296,Kuei
6318,-0.296,Sokka
6319,0.6486,Aang
6320,0.1181,Sokka
6321,0.0,Kuei
6322,-0.34,Sokka
6323,-0.2944,Kuei
6324,-0.7106,Sokka
6325,0.624,Kuei
6326,-0.2732,General How
6327,0.0,Kuei
6328,0.4588,General How
6329,0.0,General How
6330,0.0,Aang
6331,0.0,Kuei
6332,0.0,Katara
6333,-0.4767,Toph
6334,0.0,Kuei
6335,0.0,General How
6336,0.0,Aang
6337,0.25,Katara
6338,0.0,Kuei
6339,0.0,Sokka
6340,0.8462,General How
6341,0.0,Katara
6342,0.0,Sokka
6343,0.0,Katara
6344,0.7489,Iroh
6345,0.0,Zuko
6346,-0.8176,Iroh
6347,0.0,Zuko
6348,0.6704,Iroh
6349,0.0,Aang
6350,-0.6545,Sokka
6351,0.128,Aang
6352,0.0,Katara
6353,0.3612,Toph
6354,0.0,Sokka
6355,-0.3291,Katara
6356,0.2387,Aang
6357,0.0258,Katara
6358,0.0,Aang
6359,0.4019,Sokka
6360,-0.3818,Katara
6361,0.5411,Sokka
6362,0.4404,Katara
6363,0.0,Aang
6364,0.0,Katara
6365,0.0,Aang
6366,0.3612,Sokka
6367,0.886,Kuei
6368,0.0,Soldier
6369,0.0,Sokka
6370,0.0,Kuei
6371,0.891,Sokka
6372,0.7783,Kuei
6373,0.0,Katara
6374,-0.2212,Toph
6375,0.0,Katara
6376,0.296,Aang
6377,0.8687,Sokka
6378,0.0534,Sokka
6379,0.8271,Aang
6380,0.6369,Sokka
6381,0.7351,Agent
6382,0.0,Toph
6383,0.0,Xin Fu
6384,0.8553,Kuei
6385,0.0,Azula
6386,0.0,Zuko
6387,0.049,Iroh
6388,0.836,Zuko
6389,0.0,Iroh
6390,0.4588,Zuko
6391,0.528,Aang
6392,-0.6652,Sokka
6393,0.7812,Aang
6394,-0.3527,Sokka
6395,0.4199,Aang
6396,0.4404,Water Tribe warrior
6397,0.0,Hakoda
6398,0.0,Sokka
6399,0.4662,Kuei
6400,-0.7005,Azula
6401,0.1901,Kuei
6402,0.8689,Azula
6403,-0.6705,General How
6404,-0.5848,Katara
6405,0.0,General How
6406,0.3612,Katara
6407,0.0,Aang
6408,0.4939,Pathik
6409,0.5267,Aang
6410,0.7574,Pathik
6411,0.4738,Aang
6412,0.0,Pathik
6413,0.0,Yu
6414,0.0,Xin Fu
6415,-0.0953,Yu
6416,0.0,Toph
6417,0.1882,Yu
6418,-0.4767,Xin Fu
6419,0.3052,Yu
6420,0.0,Toph
6421,0.4912,Xin Fu
6422,0.4215,Azula
6423,0.3401,Ty Lee
6424,0.5859,Mai
6425,-0.1779,Azula
6426,0.8304,Ty Lee
6427,0.5719,Azula
6428,0.0,Pathik
6429,0.0,Aang
6430,0.7269,Pathik
6431,0.2732,Aang
6432,0.0258,Pathik
6433,0.0,Aang
6434,0.2144,Pathik
6435,0.3382,Aang
6436,0.4395,Pathik
6437,0.0,Aang
6438,-0.6705,Pathik
6439,-0.8016,Pathik
6440,0.0,Pathik
6441,0.0,Aang
6442,-0.3147,Pathik
6443,-0.5267,Aang
6444,0.7391,Pathik
6445,-0.5574,Hakoda
6446,0.0,Bato
6447,-0.7989,Sokka
6448,-0.6808,Hakoda
6449,0.4926,Sokka
6450,0.4019,Bato
6451,-0.4003,Warrior
6452,-0.4912,Hakoda
6453,0.0,Sokka
6454,0.3612,Hakoda
6455,0.7717,Iroh
6456,0.5994,Zuko
6457,0.6115,Iroh
6458,0.6369,Zuko
6459,0.7798,Iroh
6460,0.0,Zuko
6461,0.4574,Iroh
6462,-0.34,Pathik
6463,0.0258,Aang
6464,-0.8423,Pathik
6465,0.0,Aang
6466,0.2533,Pathik
6467,-0.2617,Aang
6468,-0.7579,Mai
6469,0.5777,Ty Lee
6470,0.4019,Mai
6471,0.0258,Ty Lee
6472,-0.3382,Mai
6473,-0.1511,Ty Lee
6474,0.6369,Azula
6475,-0.5106,Pathik
6476,0.9749,Pathik
6477,-0.0276,Pathik
6478,0.3182,Aang
6479,-0.3818,Pathik
6480,0.0,Katara (flashback)
6481,0.0,Aang
6482,0.796,Pathik
6483,0.6369,Pathik
6484,0.3612,Aang
6485,0.2144,Pathik
6486,0.0,Aang
6487,0.0,Pathik
6488,0.0,Toph
6489,0.3939,Katara
6490,0.0,Zuko
6491,0.0,Iroh
6492,0.0,Aang
6493,0.4019,Pathik
6494,0.0,Aang
6495,0.34,Pathik
6496,0.7052,Aang
6497,0.2732,Pathik
6498,0.5191,Aang
6499,0.0,Pathik
6500,0.0,Katara
6501,0.5727,Azula
6502,0.0,Azula
6503,-0.0387,Aang
6504,0.0,Pathik
6505,0.2263,Aang
6506,0.4939,Pathik
6507,-0.6103,Aang
6508,-0.2677,Pathik
6509,-0.2003,Yu
6510,0.0,Xin Fu
6511,0.0,Toph
6512,0.5972,Toph
6513,-0.25,Xin Fu
6514,0.0,Yu
6515,0.0258,Hakoda
6516,0.802,Sokka
6517,0.802,Hakoda
6518,0.0,Sokka
6519,0.4767,Hakoda
6520,-0.3412,Sokka
6521,-0.5873,Azula
6522,-0.4767,Long Feng
6523,0.0772,Azula
6524,0.0772,Long Feng
6525,0.0,Azula
6526,0.5106,Long Feng
6527,0.4019,Azula
6528,0.0,Long Feng
6529,0.0,Azula
6530,0.0,Royal messenger
6531,0.0,Iroh
6532,0.0,Zuko
6533,0.6892,Iroh
6534,-0.4576,Sokka
6535,0.5719,Aang
6536,0.4215,Sokka
6537,0.0,Sokka
6538,-0.8934,Azula
6539,0.3716,Ty Lee
6540,0.296,Mai
6541,-0.3182,Azula
6542,0.5927,Iroh
6543,0.3182,Zuko
6544,0.0,Toph
6545,0.0,Aang
6546,-0.126,Pathik
6547,0.2263,Sokka
6548,0.8932,Aang
6549,0.0,Zuko
6550,0.0,Iroh
6551,0.0,Zuko
6552,0.0,Azula
6553,0.0,Zuko
6554,0.0633,Azula
6555,0.0,Iroh
6556,-0.3089,Azula
6557,0.1725,Iroh
6558,0.3365,Iroh
6559,-0.7163,Zuko
6560,0.168,Azula
6561,0.555,Zuko
6562,0.1779,Azula
6563,0.4949,Kuei
6564,0.3269,Aang
6565,0.6369,Kuei
6566,0.0,Sokka
6567,0.2263,Aang
6568,-0.5267,Kuei
6569,0.0,Dai Li agent
6570,0.0,Katara
6571,0.0,Aang
6572,-0.296,Toph
6573,-0.508,Aang
6574,-0.3595,Sokka
6575,0.8122,Toph
6576,0.4019,Iroh
6577,0.0,Aang
6578,0.4927,Toph
6579,0.0,Iroh
6580,0.0,Aang
6581,0.2732,Iroh
6582,0.1531,Aang
6583,-0.3802,Sokka
6584,0.5927,Iroh
6585,0.6239,Sokka
6586,0.2023,Aang
6587,0.4019,Iroh
6588,0.0,Captured agent
6589,0.0,Sokka
6590,0.0,Captured agent
6591,0.0,Head of the Dai Li
6592,0.128,Long Feng
6593,0.2263,Head of the Dai Li
6594,-0.2498,Katara
6595,-0.9582,Katara
6596,0.0,Zuko
6597,-0.8779,Katara
6598,-0.0772,Zuko
6599,0.1406,Toph
6600,-0.836,Sokka
6601,0.0,Iroh
6602,-0.1027,Sokka
6603,0.8883,Aang
6604,0.0,Iroh
6605,0.9029,Aang
6606,0.9422,Iroh
6607,-0.6508,Aang
6608,0.6808,Iroh
6609,0.0,Sokka
6610,0.0,How
6611,-0.34,Dai Li agent
6612,-0.2462,Sokka
6613,0.6996,Sokka
6614,0.0,Kuei
6615,0.5719,Ty Lee
6616,0.0,Sokka
6617,0.0,Ty Lee
6618,0.0,Toph
6619,-0.4588,Mai
6620,0.4199,Ty Lee
6621,-0.3818,Azula
6622,0.0,Azula
6623,-0.88,Long Feng
6624,0.0,Azula
6625,0.0,Long Feng
6626,0.891,Azula
6627,-0.4215,Long Feng
6628,-0.1501,Azula
6629,-0.0772,Katara
6630,-0.0191,Zuko
6631,-0.5423,Katara
6632,0.0,Zuko
6633,-0.5267,Katara
6634,0.8847,Zuko
6635,0.5106,Katara
6636,0.0,Zuko
6637,0.25,Katara
6638,0.0,Zuko
6639,0.3818,Katara
6640,0.0,Katara
6641,0.0,Katara
6642,0.0,Zuko
6643,0.0,Aang
6644,0.7003,Iroh
6645,0.0,Zuko
6646,0.8316,Iroh
6647,0.0,Azula
6648,0.0,Zuko
6649,0.0,Azula
6650,0.0,Iroh
6651,0.9442,Azula
6652,0.4939,Iroh
6653,0.5106,Azula
6654,0.0,Katara
6655,0.0,Toph
6656,-0.2924,Sokka
6657,0.0,Sokka
6658,0.0,Kuei
6659,0.0,Katara
6660,0.0,Zuko
6661,0.6597,Ty Lee
6662,0.3818,Toph
6663,0.0,Mai
6664,0.0,Kuei
6665,0.0,Aang
6666,0.0,Pathik
6667,-0.0772,Aang
6668,0.0,Iroh
6669,-0.4767,Azula
6670,-0.6124,Zuko
6671,-0.5423,Azula
6672,-0.6979,Zuko
6673,0.6808,Azula
6674,-0.3612,Kuei
6675,-0.3595,Aang
6676,-0.4724,Pipsqueak
6677,0.0,Aang
6678,0.0,Toph
6679,0.0,Katara
6680,0.5859,Aang
6681,0.0,Katara
6682,0.4926,Sokka
6683,0.0,Aang
6684,0.0,Toph
6685,0.0,Mai
6686,0.0,Zuko
6687,-0.5574,Mai
6688,-0.4479,Aang
6689,0.3818,Katara
6690,0.0,Aang
6691,0.0,Katara
6692,0.2263,Hakoda
6693,0.2023,Katara
6694,0.0,Hakoda
6695,0.0,Katara
6696,0.0,Hakoda
6697,0.4215,Aang
6698,0.4939,Hakoda
6699,0.891,Katara
6700,0.0,Hakoda
6701,-0.4939,Aang
6702,0.0,Katara
6703,0.0,Katara
6704,-0.4033,Katara
6705,0.0,Aang
6706,0.7579,Aang
6707,0.2732,Katara
6708,-0.1891,Aang
6709,0.1779,Katara
6710,0.4215,Aang
6711,0.0,Katara
6712,0.3182,Li
6713,0.0,Li and Lo
6714,0.6249,Li
6715,0.0,Li and Lo
6716,-0.0258,Li
6717,0.5562,Li and Lo
6718,0.0,Lo
6719,0.0,Li
6720,0.0,Li and Lo
6721,-0.3197,Sokka
6722,0.0,Aang
6723,0.0,Hakoda
6724,0.0,Katara
6725,-0.5994,Hakoda
6726,0.4767,Sokka
6727,0.4926,Pipsqueak
6728,0.7772,Sokka
6729,0.0,Aang
6730,-0.7708,Sokka
6731,-0.7312,Aang
6732,0.6458,Sokka
6733,-0.9275,Aang
6734,0.0,Aang
6735,0.3859,Katara
6736,0.6705,Hakoda
6737,-0.5719,Aang
6738,0.4019,Toph
6739,0.4574,Fire Navy officer
6740,0.0,Hakoda
6741,0.7351,Fire Navy officer
6742,-0.1027,Bato
6743,-0.1027,Fire Navy officer
6744,0.3182,Hakoda
6745,0.2732,Guard
6746,0.5514,Fire Navy officer
6747,0.0,Toph
6748,-0.4435,Azula
6749,0.0,Zuko
6750,0.0,Azula
6751,0.0,Zuko
6752,0.25,Azula
6753,0.6369,Katara
6754,-0.0258,Zuko
6755,0.7009,Azula
6756,0.0,Toph
6757,0.0,Katara
6758,0.0,Aang
6759,-0.7339,Sokka
6760,0.2023,Aang
6761,0.0,Toph
6762,0.486,Sokka
6763,0.4926,Toph
6764,0.4199,Sokka
6765,0.0,Toph
6766,0.802,Aang
6767,0.0,Sokka
6768,0.5983,Aang
6769,0.0,Sokka
6770,-0.6511,Katara
6771,-0.4862,Aang
6772,-0.3252,Katara
6773,-0.1882,Aang
6774,-0.4015,Katara
6775,-0.8246,Aang
6776,0.0,Katara
6777,0.5983,Aang
6778,0.0,Katara
6779,0.4939,Aang
6780,-0.3595,Katara
6781,0.6486,Ozai
6782,-0.296,Bato
6783,-0.4767,Hakoda
6784,0.0,Katara
6785,0.0,Hakoda
6786,-0.3767,Katara
6787,0.5267,Hakoda
6788,-0.3946,Katara
6789,0.0,Hakoda
6790,-0.3893,Katara
6791,-0.1513,Hakoda
6792,-0.9052,Katara
